criterion;lifecycle_step;name;category;avg_electricity_consumption;description;location;level;source;tier;unit;value;subscriber;version
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix MK;electricity-mix;NULL;;Macedonia The Former Yugoslav Republic Of;0-Base data;Base IMPACTS ®Version 2.01;;;12.1032;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix MK;electricity-mix;NULL;;Macedonia The Former Yugoslav Republic Of;0-Base data;Base IMPACTS ®Version 2.01;;;0.000867563;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix MK;electricity-mix;NULL;;Macedonia The Former Yugoslav Republic Of;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000018559;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix MK;electricity-mix;NULL;;Macedonia The Former Yugoslav Republic Of;0-Base data;Base IMPACTS ®Version 2.01;;;0.00223784;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix MK;electricity-mix;NULL;;Macedonia The Former Yugoslav Republic Of;0-Base data;Base IMPACTS ®Version 2.01;;;0.00449498;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix MK;electricity-mix;NULL;;Macedonia The Former Yugoslav Republic Of;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000053338;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix MY;electricity-mix;NULL;;Malaysia;0-Base data;Base IMPACTS ®Version 2.01;;;0.832206;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix MY;electricity-mix;NULL;;Malaysia;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000044938;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix MY;electricity-mix;NULL;;Malaysia;0-Base data;Base IMPACTS ®Version 2.01;;;0.0056805;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix MY;electricity-mix;NULL;;Malaysia;0-Base data;Base IMPACTS ®Version 2.01;;;0.000643543;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix MY;electricity-mix;NULL;;Malaysia;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000176359;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix MY;electricity-mix;NULL;;Malaysia;0-Base data;Base IMPACTS ®Version 2.01;;;10.5875;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix MY;electricity-mix;NULL;;Malaysia;0-Base data;Base IMPACTS ®Version 2.01;;;0.000968849;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix MY;electricity-mix;NULL;;Malaysia;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000100137;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix MY;electricity-mix;NULL;;Malaysia;0-Base data;Base IMPACTS ®Version 2.01;;;0.0106159;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix MY;electricity-mix;NULL;;Malaysia;0-Base data;Base IMPACTS ®Version 2.01;;;0.00284716;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix MY;electricity-mix;NULL;;Malaysia;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000002504;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix MT;electricity-mix;NULL;;Malta;0-Base data;Base IMPACTS ®Version 2.01;;;1.31149;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix MT;electricity-mix;NULL;;Malta;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000049475;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix MT;electricity-mix;NULL;;Malta;0-Base data;Base IMPACTS ®Version 2.01;;;0.0125114;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix MT;electricity-mix;NULL;;Malta;0-Base data;Base IMPACTS ®Version 2.01;;;0.0101033;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix MT;electricity-mix;NULL;;Malta;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000111449;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix MT;electricity-mix;NULL;;Malta;0-Base data;Base IMPACTS ®Version 2.01;;;16.3514;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix MT;electricity-mix;NULL;;Malta;0-Base data;Base IMPACTS ®Version 2.01;;;0.00134933;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix MT;electricity-mix;NULL;;Malta;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000236404;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix MT;electricity-mix;NULL;;Malta;0-Base data;Base IMPACTS ®Version 2.01;;;0.0147522;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix MT;electricity-mix;NULL;;Malta;0-Base data;Base IMPACTS ®Version 2.01;;;0.00433132;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix MT;electricity-mix;NULL;;Malta;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000015619;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix MX;electricity-mix;NULL;;Mexico;0-Base data;Base IMPACTS ®Version 2.01;;;0.739214;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix MX;electricity-mix;NULL;;Mexico;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000578358;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix MX;electricity-mix;NULL;;Mexico;0-Base data;Base IMPACTS ®Version 2.01;;;0.00942221;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix MX;electricity-mix;NULL;;Mexico;0-Base data;Base IMPACTS ®Version 2.01;;;0.18009;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix MZ;electricity-mix;NULL;;Mozambique;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000138435;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix MX;electricity-mix;NULL;;Mexico;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000992326;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix MX;electricity-mix;NULL;;Mexico;0-Base data;Base IMPACTS ®Version 2.01;;;9.97318;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix MX;electricity-mix;NULL;;Mexico;0-Base data;Base IMPACTS ®Version 2.01;;;0.0007494;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix MX;electricity-mix;NULL;;Mexico;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000325177;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix MX;electricity-mix;NULL;;Mexico;0-Base data;Base IMPACTS ®Version 2.01;;;0.00821199;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix MX;electricity-mix;NULL;;Mexico;0-Base data;Base IMPACTS ®Version 2.01;;;0.00260024;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix MX;electricity-mix;NULL;;Mexico;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000197071;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix MD;electricity-mix;NULL;;Moldova Republic Of;0-Base data;Base IMPACTS ®Version 2.01;;;1.04213;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix MD;electricity-mix;NULL;;Moldova Republic Of;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000110674;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix MD;electricity-mix;NULL;;Moldova Republic Of;0-Base data;Base IMPACTS ®Version 2.01;;;0.000269757;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix MD;electricity-mix;NULL;;Moldova Republic Of;0-Base data;Base IMPACTS ®Version 2.01;;;0.00156095;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix MD;electricity-mix;NULL;;Moldova Republic Of;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000160832;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix MD;electricity-mix;NULL;;Moldova Republic Of;0-Base data;Base IMPACTS ®Version 2.01;;;0.00101507;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix MD;electricity-mix;NULL;;Moldova Republic Of;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000102375;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix MD;electricity-mix;NULL;;Moldova Republic Of;0-Base data;Base IMPACTS ®Version 2.01;;;0.00195514;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix MD;electricity-mix;NULL;;Moldova Republic Of;0-Base data;Base IMPACTS ®Version 2.01;;;0.00283877;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix MD;electricity-mix;NULL;;Moldova Republic Of;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000000000148;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix MN;electricity-mix;NULL;;Mongolia;0-Base data;Base IMPACTS ®Version 2.01;;;1.47192;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix MN;electricity-mix;NULL;;Mongolia;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000176361;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix MN;electricity-mix;NULL;;Mongolia;0-Base data;Base IMPACTS ®Version 2.01;;;0.0497006;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix MN;electricity-mix;NULL;;Mongolia;0-Base data;Base IMPACTS ®Version 2.01;;;0.00138435;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix MN;electricity-mix;NULL;;Mongolia;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000494626;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix MN;electricity-mix;NULL;;Mongolia;0-Base data;Base IMPACTS ®Version 2.01;;;14.5244;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix MN;electricity-mix;NULL;;Mongolia;0-Base data;Base IMPACTS ®Version 2.01;;;0.00149777;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix MN;electricity-mix;NULL;;Mongolia;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000232598;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix MN;electricity-mix;NULL;;Mongolia;0-Base data;Base IMPACTS ®Version 2.01;;;0.0164106;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix MN;electricity-mix;NULL;;Mongolia;0-Base data;Base IMPACTS ®Version 2.01;;;0.00687614;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix MN;electricity-mix;NULL;;Mongolia;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000000000814;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix MA;electricity-mix;NULL;;Morocco;0-Base data;Base IMPACTS ®Version 2.01;;;0.933694;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix MA;electricity-mix;NULL;;Morocco;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000641089;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix MA;electricity-mix;NULL;;Morocco;0-Base data;Base IMPACTS ®Version 2.01;;;0.0136214;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix MA;electricity-mix;NULL;;Morocco;0-Base data;Base IMPACTS ®Version 2.01;;;0.00185227;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix MA;electricity-mix;NULL;;Morocco;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000210405;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix MA;electricity-mix;NULL;;Morocco;0-Base data;Base IMPACTS ®Version 2.01;;;9.96974;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix MA;electricity-mix;NULL;;Morocco;0-Base data;Base IMPACTS ®Version 2.01;;;0.00156748;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix MA;electricity-mix;NULL;;Morocco;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000306414;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix MA;electricity-mix;NULL;;Morocco;0-Base data;Base IMPACTS ®Version 2.01;;;0.0171738;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix MA;electricity-mix;NULL;;Morocco;0-Base data;Base IMPACTS ®Version 2.01;;;0.00483222;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix MA;electricity-mix;NULL;;Morocco;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000063475;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix MZ;electricity-mix;NULL;;Mozambique;0-Base data;Base IMPACTS ®Version 2.01;;;0.00880732;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix MZ;electricity-mix;NULL;;Mozambique;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000148382;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix MZ;electricity-mix;NULL;;Mozambique;0-Base data;Base IMPACTS ®Version 2.01;;;0.000784793;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix MZ;electricity-mix;NULL;;Mozambique;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000000150938;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix MZ;electricity-mix;NULL;;Mozambique;0-Base data;Base IMPACTS ®Version 2.01;;;0.0336206;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix MZ;electricity-mix;NULL;;Mozambique;0-Base data;Base IMPACTS ®Version 2.01;;;0.00000341326;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix MZ;electricity-mix;NULL;;Mozambique;0-Base data;Base IMPACTS ®Version 2.01;;;0.00000000240462;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix MZ;electricity-mix;NULL;;Mozambique;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000372896;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix MZ;electricity-mix;NULL;;Mozambique;0-Base data;Base IMPACTS ®Version 2.01;;;0.00000994086;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix MZ;electricity-mix;NULL;;Mozambique;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000000695;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix MM;electricity-mix;NULL;;Myanmar;0-Base data;Base IMPACTS ®Version 2.01;;;0.48193;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix MM;electricity-mix;NULL;;Myanmar;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000152699;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix MM;electricity-mix;NULL;;Myanmar;0-Base data;Base IMPACTS ®Version 2.01;;;0.00458418;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix MM;electricity-mix;NULL;;Myanmar;0-Base data;Base IMPACTS ®Version 2.01;;;0.000933335;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix MM;electricity-mix;NULL;;Myanmar;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000374975;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix MM;electricity-mix;NULL;;Myanmar;0-Base data;Base IMPACTS ®Version 2.01;;;6.67008;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix MM;electricity-mix;NULL;;Myanmar;0-Base data;Base IMPACTS ®Version 2.01;;;0.000461888;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix MM;electricity-mix;NULL;;Myanmar;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000159112;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix MM;electricity-mix;NULL;;Myanmar;0-Base data;Base IMPACTS ®Version 2.01;;;0.00505727;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix MM;electricity-mix;NULL;;Myanmar;0-Base data;Base IMPACTS ®Version 2.01;;;0.00147337;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix MM;electricity-mix;NULL;;Myanmar;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000001661;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix NA;electricity-mix;NULL;;Namibia;0-Base data;Base IMPACTS ®Version 2.01;;;0.357253;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix NA;electricity-mix;NULL;;Namibia;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000128285;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix NA;electricity-mix;NULL;;Namibia;0-Base data;Base IMPACTS ®Version 2.01;;;0.00462983;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix NA;electricity-mix;NULL;;Namibia;0-Base data;Base IMPACTS ®Version 2.01;;;0.00127405;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix NA;electricity-mix;NULL;;Namibia;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000393471;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix NA;electricity-mix;NULL;;Namibia;0-Base data;Base IMPACTS ®Version 2.01;;;3.27705;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix NA;electricity-mix;NULL;;Namibia;0-Base data;Base IMPACTS ®Version 2.01;;;0.000546063;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix NA;electricity-mix;NULL;;Namibia;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000078745;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix NA;electricity-mix;NULL;;Namibia;0-Base data;Base IMPACTS ®Version 2.01;;;0.00598542;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix NA;electricity-mix;NULL;;Namibia;0-Base data;Base IMPACTS ®Version 2.01;;;0.00165372;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix NA;electricity-mix;NULL;;Namibia;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000002154;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix NP;electricity-mix;NULL;;Nepal;0-Base data;Base IMPACTS ®Version 2.01;;;0.0841323;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix NP;electricity-mix;NULL;;Nepal;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000238273;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix NP;electricity-mix;NULL;;Nepal;0-Base data;Base IMPACTS ®Version 2.01;;;0.000128768;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix NP;electricity-mix;NULL;;Nepal;0-Base data;Base IMPACTS ®Version 2.01;;;0.00146016;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix NP;electricity-mix;NULL;;Nepal;0-Base data;Base IMPACTS ®Version 2.01;;;0.00000000126138;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix NP;electricity-mix;NULL;;Nepal;0-Base data;Base IMPACTS ®Version 2.01;;;0.136678;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix NP;electricity-mix;NULL;;Nepal;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000137777;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix NP;electricity-mix;NULL;;Nepal;0-Base data;Base IMPACTS ®Version 2.01;;;0.00000000532704;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix NP;electricity-mix;NULL;;Nepal;0-Base data;Base IMPACTS ®Version 2.01;;;0.000149787;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix NP;electricity-mix;NULL;;Nepal;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000443897;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix NP;electricity-mix;NULL;;Nepal;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000001328;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix NL;electricity-mix;NULL;;Netherlands;0-Base data;Base IMPACTS ®Version 2.01;;;0.544803;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix NL;electricity-mix;NULL;;Netherlands;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000329318;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix NL;electricity-mix;NULL;;Netherlands;0-Base data;Base IMPACTS ®Version 2.01;;;0.00105822;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix NL;electricity-mix;NULL;;Netherlands;0-Base data;Base IMPACTS ®Version 2.01;;;0.158222;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix NL;electricity-mix;NULL;;Netherlands;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000070921;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix NL;electricity-mix;NULL;;Netherlands;0-Base data;Base IMPACTS ®Version 2.01;;;7.48147;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix NL;electricity-mix;NULL;;Netherlands;0-Base data;Base IMPACTS ®Version 2.01;;;0.000257177;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix NL;electricity-mix;NULL;;Netherlands;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000219265;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix NL;electricity-mix;NULL;;Netherlands;0-Base data;Base IMPACTS ®Version 2.01;;;0.00140544;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix NL;electricity-mix;NULL;;Netherlands;0-Base data;Base IMPACTS ®Version 2.01;;;0.00072543;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix NL;electricity-mix;NULL;;Netherlands;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000225678;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix AN;electricity-mix;NULL;;Netherlands Antilles;0-Base data;Base IMPACTS ®Version 2.01;;;1.13161;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix AN;electricity-mix;NULL;;Netherlands Antilles;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000449103;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix AN;electricity-mix;NULL;;Netherlands Antilles;0-Base data;Base IMPACTS ®Version 2.01;;;0.0107951;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix AN;electricity-mix;NULL;;Netherlands Antilles;0-Base data;Base IMPACTS ®Version 2.01;;;0.00874025;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix AN;electricity-mix;NULL;;Netherlands Antilles;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000961629;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix AN;electricity-mix;NULL;;Netherlands Antilles;0-Base data;Base IMPACTS ®Version 2.01;;;14.1087;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix AN;electricity-mix;NULL;;Netherlands Antilles;0-Base data;Base IMPACTS ®Version 2.01;;;0.00116425;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix AN;electricity-mix;NULL;;Netherlands Antilles;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000204045;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix AN;electricity-mix;NULL;;Netherlands Antilles;0-Base data;Base IMPACTS ®Version 2.01;;;0.0127287;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix AN;electricity-mix;NULL;;Netherlands Antilles;0-Base data;Base IMPACTS ®Version 2.01;;;0.0037372;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix AN;electricity-mix;NULL;;Netherlands Antilles;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000013525;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix NZ;electricity-mix;NULL;;New Zealand;0-Base data;Base IMPACTS ®Version 2.01;;;0.293397;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix NZ;electricity-mix;NULL;;New Zealand;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000720474;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix NZ;electricity-mix;NULL;;New Zealand;0-Base data;Base IMPACTS ®Version 2.01;;;0.00151872;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix NZ;electricity-mix;NULL;;New Zealand;0-Base data;Base IMPACTS ®Version 2.01;;;0.000511375;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix NZ;electricity-mix;NULL;;New Zealand;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000121104;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix NZ;electricity-mix;NULL;;New Zealand;0-Base data;Base IMPACTS ®Version 2.01;;;3.98174;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix NZ;electricity-mix;NULL;;New Zealand;0-Base data;Base IMPACTS ®Version 2.01;;;0.000367632;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix NZ;electricity-mix;NULL;;New Zealand;0-Base data;Base IMPACTS ®Version 2.01;;;0.00000000425483;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix NZ;electricity-mix;NULL;;New Zealand;0-Base data;Base IMPACTS ®Version 2.01;;;0.00402799;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix NZ;electricity-mix;NULL;;New Zealand;0-Base data;Base IMPACTS ®Version 2.01;;;0.00103555;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix NZ;electricity-mix;NULL;;New Zealand;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000002735;NULL;NULL
